text,salary_benefits,training_learning,management_leadership,culture_environment,office_workspace,work_hours_workload,career_growth_opportunities,process_policies,hr_recruitment,project_technology,job_security,general,company,reviewer_id
Chốt hạ_né gấp còn kịp,0,0,0,0,0,0,0,0,0,0,0,2,Uniccs Viet Nam,ab96e3
"Công_ty gì già già làm leader , leader gì mà nhìn đần code vãi ra",0,0,2,0,0,0,0,0,0,0,0,0,Uniccs Viet Nam,41f80b
"Cong nghe lac hau , lac_hon nuoc loc",0,0,0,0,0,0,0,0,0,2,0,0,Uniccs Viet Nam,30a12e
"Mới phỏng_vấn vào ngày 14/7 . Phải nói là phỏng_vấn bao lằng_ngoằng , dài dòng . 2 ông phỏng_vấn , 1 ông cầm lap như đi_tra Google để tìm câu hỏi về Javascript , rồi hỏi mấy cái SQL cũng dài như gì , pv 90 phút không 1 cốc nước . Còn sản_phẩm bên đó cũng là Java_frameworks kéo thả các kiểu chỉ Custom_javascript . Phải nói là chán thiệt_sự .",0,0,0,0,2,0,0,0,2,2,0,0,Uniccs Viet Nam,52a550
Công_ti_lạc_hậuSếp khó ưaNhân_viên thiếu chuyên_nghiệpLương thấpTrả lương trễCông_nghệ cũQuản_lý lỏng lẽo,2,0,2,2,0,0,0,2,0,2,0,0,Uniccs Viet Nam,ef2d62
"Côg_ty toan gak_mơ … cui bap_nha , phong_van tao lao",0,0,0,0,0,0,0,0,2,0,0,2,Uniccs Viet Nam,78401a
"Leader mà OOP ko nắm ? , không phân_biệt được hàm_gốc của jquery hay hàm đó user cuútomize ?",0,0,2,0,0,0,0,0,0,0,0,0,Uniccs Viet Nam,d8fde2
"Không_khí công_ty ngày_càng trầm , mọi người không hay cởi_mở nói_chuyện như trước .",0,0,0,2,0,0,0,0,0,0,0,0,Unimob,96d48e
"Đến làm đúng công_việc thì đúng , nhưng bạn muốn vào để tăng trình_độ chuyên_môn thì khó đấy . Công_ty nhiều người tư_tưởng nhàn_nhã .",0,2,0,2,0,0,0,0,0,0,0,0,Unimob,2d9ff3
"Cty ít khi tuyển ng . Nếu tuyển chủ_yếu tuyển_Dev và Artist thôi . Nhưng ncl cũng k dễ để vào đâu , kiểu tuyển ng_hợp và đúng . Chứ_k phải vì thiếu người nên ta nhắm_mắt_tuyển bừa",0,0,0,0,0,0,0,0,1,0,0,0,Unimob,550c4f
"Công_ty bóc_lột sức_lao_động thậm_tệ , bắt OT tới 9 h tối mới cho nghỉ",0,0,0,2,0,2,0,0,0,0,0,0,Unimob,26bacc
"Đi làm cân nặng tăng , tiền tiết_kiệm tăng , kinh_nghiệm tăng , nhưng thế_qué nào vẫn ế . May_maays ae vớt_vát động_viên tinh_thần nhau bằng solo game cuối giờ",1,0,0,1,0,0,1,0,0,0,0,0,Unimob,b36ee2
"Ko muốn khen gì nhiều ngoài a_Sếp cực_kỳ tốt_tính , ae vui_vẻ như người_nhà . Nghỉ sớm nên cảm_thấy mắc nợ công_ty . Nhưng vì một_số lý_do riêng nên ko_dám quay lại làm",0,0,1,1,0,0,0,0,0,0,0,0,Unimob,f7e146
"Công_ty này toàn gay , có những hành_động vô_cùng kì_dị , trốn gấp",0,0,0,2,0,0,0,0,0,0,0,0,Unimob,8fb6f3
"Công_ty size nhỏ , công_việc kha_khá , nhưng học_hỏi được , các lead sẵn_sàng support và chia_sẻ . Cũng tự học tự tìm thêm đc . Mình có cơ_hội để thử , để làm và phát_triển Nói_chung Unimob_hợp với những_ai mong_muốn phát_triển , và tự học đc , còn kiểu an_phận nhàn_nhàn thì thời_điểm này chưa thích_hợp",0,1,1,1,0,2,1,0,0,0,0,1,Unimob,cdf8d0
"công_ty tốt thật_sự , đi làm rất thoải_mái , mọi người cởi_mở , chia_sẻ nhau . các thứ khác cũng ổn nữa",0,0,0,1,0,0,0,0,0,0,0,1,Unimob,23f809
Yêu_thương nơi này nhiều và không muốn rời xa ~ ~,0,0,0,0,0,0,0,0,0,0,0,1,Unimob,807522
"Cảm_thấy rất thoải_mái và được ghi_nhận khi làm ở đây . Không phán_xét bất_cứ gì , dù bạn là ai , đến từ đâu , giới_tính thế_nào , ăn_mặc ra sao , mọi ng đều rất thoải_mái . Bạn cứ làm tất_cả những gì bạn muốn , và bạn thích , đừng ảnh_hưởng đến chất_lượng công_việc là được . Một môi_trường mà khi bước vào , mình đc là mình , và mọi người tôn_trọng điều đó",0,0,0,1,0,0,0,0,0,0,0,0,Unimob,11cbb5
"Bạn mình làm ở đây thấy khen lắm . Thấy có_vẻ 1 năm hai , ba lần đi du_lịch sang choảnh . Môi trg start up nhưng thoải_mái . Nhưng vào k dễ đâu , phải phù_hợp . Mình đi pv vị_trí Artist nhưng không phù_hợp về kinh_nghiệm .",1,0,0,1,0,0,0,0,2,0,0,1,Unimob,4db704
"Mình làm ở đây một thời_gian khá lâu rồi . Lương_ổn , đồng_nghiệp thân_thiện , sếp có tâm .",3,0,1,1,0,0,0,0,0,0,0,0,Unimob,4bde3e
HR hay tự_ý đem thông_tin ứng_viên cho nhiều nơi khác mà không xin phép hay hỏi_ý . Mọi người ai định apply vào đây mà muốn được tôn_trọng thông_tin cá_nhân thì nên cân_nhắc .,0,0,0,0,0,0,0,0,2,0,0,0,Unimob,99c82d
"Từng đi pv , độii Dev bên này trẻ nhưng kiến_thức khá sâu , lamf mình hơi cóng . Fail nhưng ấn_tượng với cty khá oke",0,0,0,1,0,0,0,0,1,0,0,1,Unimob,927df3
"Sau 3 năm cống_hiến cho công_ty , mình nhận thấy công_ty đang đi lên 1 cách đáng_kể . Đến nay thì bộ_máy nhân_sự trong công_ty đã vững_chắc hơn , mọi người support nhau rất nhiệt_tình ; các chế_độ phúc_lợi , quy_trình đã hoàn_thiện và hơn_nữa vẫn luôn giữ được tinh_thần và môi_trường làm_việc cởi_mở thân_tình . Công_việc cho mình thêm nhiều bài_học , ý_định sẽ ở lại thêm một tgian dài nữa để trau_dồi thêm kiến_thức . Bonus : Nếu muốn học các khóa_học ngoài để nâng cao trình_độ thì có_thể báo ngay với HR để được hỗ_trợ từ việc sắp_xếp lịch làm_việc , tìm khóa_học và chi_phí đào_tạo : & gt ; & gt ; Tuổi này mà được đi học free vẫn là nhất",1,1,0,1,0,0,1,1,1,0,0,1,Unimob,58c435
"Đã từng phỏng_vấn ở đây . Khá ấn_tượng anh pv thân_thiện , nhưng kiến_thức chuyên_môn sâu . Tuy_nhiên chỗ để xe_hơi khó tìm và xa",0,0,0,0,2,0,0,0,1,0,0,0,Unimob,8dc9e1
"Công_ty tốt , môi_trường thân_thiện , công_việc không quá nhiều , mọi người support nhau . Lương cũng ổn nữa . Nghỉ ở đây vì theo chồng vào SG , nhưng thật_sự rất tiếc và nhớ mọi người",3,0,0,1,0,3,0,0,0,0,0,1,Unimob,f88c51
"Công_ty tốt , k bao_h chậm lương . Mọi người_thân_thiện hòa đồng , support lẫn nhau . Môi_trường trẻ",2,0,0,1,0,0,0,0,0,0,0,1,Unimob,a47770
"Vào rồi sẽ hiểu một tổ_chức đầu_tư vào con_người , môi_trường làm_việc của nhân_viên là như nào . Giá_trị cốt_lõi thì ai cũng nói được nhưng lần đầu thấy một nơi làm được và duy_trì được những gì họ nói :)))))",0,1,0,1,0,0,0,0,0,0,0,1,Unimob,5.20E+72
"thích môi_trường ở đây quá , nhưng_mà phỏng_vấn lại k phù_hợp , mong có cơ_hội được apply lần nữa hic",0,0,0,1,0,0,0,0,2,0,0,0,Unimob,901ed7
"Môi_trường làm_việc thân_thiện , mọi người vui_vẻ . Không_khí làm_việc thoải_mái",0,0,0,1,0,0,0,0,0,0,0,0,Unimob,da071a
"Môi_trường làm_việc thoải_mái , anh_em thân_thiện giúp_đỡ lẫn nhau .",0,0,0,1,0,0,0,0,0,0,0,0,Unimob,850db2
"Làm bao_lâu mà không có lấy 1 lần thưởng nào , lương thì người nọ người kia không đồng_đều gây mất đoàn_kết anh_em , công_ty gì mà làm suốt cả năm giời không thấy có phúc_lợi gì , không có cả HR thì lấy đâu ra phúc_lợi cho anh_em :) quy_mô quá bé , nói_chung vào làm cho có tí kinh_nghiệm chứ để gắn_bó thì không xứng_đáng . Nghỉ đã lâu rồi nhưng cũng không tiếc .",2,0,0,2,0,0,3,0,2,0,0,2,Unimob,74ab0a
"Tiền : ko cóKinh_nghiệm kiến_thức : khôngVô làm nhân_viên bảo_hiểm , nghỉ mẹ đi",2,0,0,0,0,0,0,0,0,0,0,2,United Overseas Bank - UOB,2d2248
"Mấy bọn Clerk trưa đách ngủ mà nói_chuyện , cười đùa to_vl , không cho người khác ngủ trưa . có lúc thì xếp hộp rầm_rầm",0,0,0,2,2,0,0,0,0,0,0,0,United Overseas Bank - UOB,2ab342
Đợt này mấy anh_chị_em phải giải_thể rồi . Buồn quá à :)))))),0,0,0,0,0,0,0,0,0,0,2,0,United Overseas Bank - UOB,4290d6
"Mình là nhân_viên đã nghỉ của UoB được gần 1 năm . Công_ty đậm_chất văn_hóa TQ mặc_dù Sing . Head of_Sales có bà Nhất_H , văn_hóa manage thì kém , đưa 2 thằng TM đệ ruột vào_bợ . Làm_việc thì chẳng làm được gì , chì chăm_chăm đè đầu cưỡi cổ_Sales mà không support được gì . Nịnh_bợ sếp bên trên , chèn_ép nhân_viên bên dưới , đưa đệ hoặc người quen vào ăn bám cty . Kỹ_năng mọi mặt của 1 head of_sales quá tệ . Giỏi khua môi mua mép .",0,0,2,2,0,0,0,0,0,0,0,0,United Overseas Bank - UOB,e9c9c2
"Miss_team head nhuộm 2 màu tóc đi làm nửa xanh nửa vàng khiến cả ngân_hàng một phen hết_hồn . Chưa kể style hàng ngày như gái làng_chơi , thứ 6 vừa_rồi chị diện cái quần_ngắn lòi cả bẹn ra đi làm , có khách mà không dám cho chị gặp luôn vì sợ chị dùng tuyệt_kỹ giường chiếu giật mất khách , à nói đến chuyện giật_khách thì chị cũng giỏi lắm , vì ngoài chuyện chỉ tay năm ngón ra thì chị đâu có bất_kỳ một khacha hàng tiềm_năng nào đâu . Mà đa_phần thấy team head của uob là vậy , có phải múa giỏi là lên team head uob được không ta",0,0,2,2,0,0,0,0,0,0,0,0,United Overseas Bank - UOB,8d5c92
"Phỏng_vấn vào team dev để build sản_phẩm mới , ban_đầu pv với anh head of_dept khá vui và thoải_mái . Sau đó pv với 1 bạn bên Sing cũng không quá tệ . Tới hồi HR gọi điện để deal lương , mình deal mức X xong rồi chị ấy bắt là nếu cty đồng_ý mức X , mình sẽ phải từ_chối các cơ_hội khác và phải đồng_ý offer của UoB . Nghe xong nhẹ_nhàng cảm_ơn và từ_chối UoB ngay và luôn .",0,0,0,0,0,0,0,0,3,0,0,0,United Overseas Bank - UOB,9f2b77
"Bộ_môn cung_đấu , mỉa_mai , bóc_lột , ăn_chặn số của nhau đã đạt đến mức thượng_thừa . Ở ngoài thi chị chị_em em . "" chị muốn tốt cho em này nọ "" nhưng toàn là những bộ_mặt giả_nhân giả_nghĩa , hèn_chi nguyên cái team ai cũng đi hết , ko_trụ lại nổi vì mộ bà nọ . Nói_chung khi vào phỏng_vấn mấy bạn đừng ăn cái bánh vẽ ra bởi mấy bà có chức_danh "" team head "" , toàn giả_tạo ở ngoài cả .",0,0,2,2,0,2,0,0,2,0,0,0,United Overseas Bank - UOB,f2d3e3
"Gặp chị team head giả tạo vl . Trước mặt thì chị chị_em em cừoi nói thảo_mai , nhưng là một bộ phim cung_đấu với các diễn_viên giỏi cực_kì , nhất_là chị team head trong vai dành số cho gà cưng . Còn lại là cỏ rác hết . Mà mở_miệng ra là công_bằng bình_đẳng thiệt là 1 trời giả_tạo . Làm sale mà gio thuận_tiện đi gặp Kh_cfe này nọ là chị bắt đi điểm_danh họp_hành báo_cáo hết mịe ngày . Nói_chung môi_trường chả được gì từ Team_Head xỏ lá tới mấy chị HR cũng y_chang 1 giuộc hết . Đời người có 1 lần sai là đây",0,0,2,2,0,0,0,2,2,0,0,2,United Overseas Bank - UOB,56e7c8
"Sếp : chị là head ( thật_ra chị chỉ là team leader , UOB gọi là team head , nổ để lừa tuyển_dụng ) . Thẻ taxi không có thì lại nói là nguyên_team có dùng chung . Incentive không có nhưng lại nói là một quý mấy trăm triệu . Kiến_thức bằng số 0 , không biết đọc và tra_CIC , không biết bất_kỳ sản_phẩm và dịch_vụ gì cả , lên sếp được là vì sếp cũ người miền trung , cất_nhắc đồng_hương lên . Ăn_nói và thái_độ khinh người , ỷ_giàu_có không coi ai ra gì , giả_tạo , hôi_nách thối mồmNhân_sự : cực_kỳ thiếu chuyên_nghiệp , không công_tâmThu nhập : lừa_đảo từ a-z",2,0,2,2,0,0,0,0,2,0,0,0,United Overseas Bank - UOB,f68abe
"Lừa_đảo , ngân_hàng lừa_đảo !",0,0,0,0,0,0,0,0,0,0,0,2,United Overseas Bank - UOB,5e1142
Team Head = team leader_nha các bạn đừng bị lừa nhé,0,0,2,0,0,0,0,0,0,0,0,0,United Overseas Bank - UOB,5343b8
"Công_ty UOB là một nơi có điều_kiện làm_việc tốt , nhiều chương_trình đào_tạo , sếp thân_thiện giúp_đỡ nhân_viên",0,1,1,1,0,0,0,0,0,0,0,1,United Overseas Bank - UOB,2f3d0e
Trời ơi bữa_nay dạo qua mới thấy topic này . Tui cũng đã nghỉ_việc tại UOB hơn nửa năm rồi_đây . Được_cái nhân_viên với nhau mọi người rất hòa đồng giúp_đỡ nhau . Còn về phúc_lợi của Nv được cái BH BV thôi . Team head chán vl . Team_head mà k có source KH coi như bỏ . Sale thì phải chạy số chết bà mà chả nhận được support gì từ Team Head_hot girl đỏng đảnh lúc_nào cũng nghĩ mình là nhất .,2,0,2,1,0,2,0,0,0,0,0,0,United Overseas Bank - UOB,293cb5
"Sếp ko có lấy một thằng khách , gặp khách thì từ_từ để về hỏi lại , nghiệp_vụ không có gì hết , vậy sao làm !",0,0,2,0,0,0,0,0,0,0,0,0,United Overseas Bank - UOB,cdba5e
"Mỗi ngày đi làm ở UOB như địa_ngục vậy , quản_lý thì thích kiểm_soát kể_cả khi mình đã về nhà . UOB là cái ngân_hàng duy_nhất mình cảm_thấy quyết_định nghỉ_việc là đúng_đắn và không hề có bất_kỳ một nuối_tiếc nào :)",0,0,2,2,0,0,0,0,0,0,0,2,United Overseas Bank - UOB,cf4072
"Mình làm_việc ở UOB gần 1 năm rồi . Trước đó mình có 10 năm kinh_nghiệm làm_việc ở nhiều bank khác nhau , mình đánh_giá UOB bề_ngoài thì hoành_tráng nhưng system rất tệ . Tuy_nhiên việc gì cũng phải có thời_gian mới tốt hơn đc , UOB mới mở_rộng trong 2,3 năm . qua thôi , nên khó tránh khỏi còn nhiều hạn_chế và cần cải_thiện thêm về hệ_thống , quy_trình , con_người ... Ở đâu cũng có người này người kia , vì_vậy không nên vội_vàng đánh_giá_cả 1 tổ_chức chỉ vì 1 vài người . Mình đánh_giá UOB là môi_trường tốt để phát_triển bản_thân .",0,0,0,3,0,0,1,2,0,2,0,0,United Overseas Bank - UOB,384a36
"Ép nhân_viên bán banca hoa_hồng thì thấp , tiền vô_túi tụi head hết , hôm_nay bọn head còn tổ_chức tiệc banca ở Vũng_Tàu ăn_chơi bét nhè rồi về đè_đầu nhân_viên ra bắt bán banca , uob là ngân_hàng banca",2,0,2,2,0,2,0,0,0,0,0,0,United Overseas Bank - UOB,79a0e1
"Miss_team bed đỏng đảnh nhuộm tóc 2 màu xanh vàng đi làm làm cho ngân_hàng một phen hết_hồn , mà_còn chưa kể style đi làm hàng ngày như gái làng_chơi : ví_dụ thứ 6 tuần rồi bận quần_ngắn hở_bẹn đi làm , , , không dám dân đi gặp khách luôn vì sợ khinh_kháchNgoài giỏi ăn bận_lả lơi thì chẳng biết giỏi chỗ nào , suốt ngày chỉ tay năm ngón không có lấy một khách_hàng tiềm_năng , dành_công của nhân_viên giỏi số_một , không biết có phải múa giỏi là lên team head UOB không ta , thấy team head uob toàn mấy người giỏi múa",0,0,2,2,0,0,2,0,0,0,0,0,United Overseas Bank - UOB,38f57e
Để xem nhận lương sau thử việc như nào . nhân_sự làm_việc khá chậm và bắt người làm_việc phải chờ quá lâu,3,0,0,0,0,0,0,0,2,0,0,0,VCCorp,f5475a
cty như cái quần_què đéo chơi nổi . Hr làm_ăn chậm_chạp vcc . Cty tư_nhân mà process còn quá cty nhà_nước .,0,0,0,0,0,0,0,2,2,0,0,2,VCCorp,424601
"Jd 1 đằng công_việc một nẻo , nói_chung là còn trẻ thì đừng vào . Làm xong đù cả người",0,0,0,0,0,0,0,0,2,0,0,2,VCCorp,7baa62
"Quá thất_vọng công_ty giờ nát lắm . Vào làm thì nó bóc ko còn nột cái gì xong đòi rõ lắm thứ . AE_né đi thôi bây_giờ vccorp giờ ko còn như ngày_xưa nữa đâu , cái cty mà cho nv được tự_do thoải_mái nó đã chết rồi",0,0,0,2,0,0,0,0,0,0,0,2,VCCorp,c8f074
"Chuồn thôi các chế ơi , cty này giờ nát như tương_rồi . Lương_lậu rồi HĐ các thứ nhập_nhèm bỏ mẹ ra , dự_án thì nát tech thì như lozz . Thấy bảo cty còn đang bị IDG_kiện vì không minh_bạch nữa , thì nói_gì đến người lao_động .",2,0,2,0,0,0,0,2,0,2,0,2,VCCorp,20006
"Mình làm thấy môi_trường đồng_nghiệp nice , lương thưởng deal từ đầu ( lâu tăng lương thật ) , cơ_chế mình thấy rõ_ràng rồi , mặc_dù mình đã nghỉ tháng trước , thấy các bạn review toxic thế nhỉ :))))",2,0,0,1,0,0,0,1,0,0,0,0,VCCorp,50ffb2
"Tui chấm 1 sao cho leader BD_nha , sao hay ra zẻ quá zị",0,0,2,0,0,0,0,0,0,0,0,0,VCCorp,4597a3
"Né vội đừng vào nhá anh_em , đăng tuyển_dụng 15 tr nhưng vào làm_việc thì không được 15 tr đâu",2,0,0,0,0,0,0,0,2,0,0,0,VCCorp,f34381
"Những thằng kêu vào vccorp ngon_nghẻ rồi còn "" From_cựu vccorp "" câm họng dùm . Để cho người khác nhìn vào tưởng vccorp ngon lắm à , không nên vào đây làm nhá",0,0,0,0,0,0,0,0,0,0,0,2,VCCorp,524fb2
"Vào đây chả_học được cái gì ngoài cái toxic , nát",0,2,0,2,0,0,0,0,0,0,0,0,VCCorp,60fba7
"Khuyên là ko nên vào thôi , ko sợ review_sếp nhận ra lại ko trả tháng lương cuối thì chít :))_RUN NOW",2,0,2,0,0,0,0,0,0,0,0,2,VCCorp,0cb03e
